Date,Data Source name,Campaign,Campaign Status,Cost (INR),Clicks,Impressions,CPC (INR),CTR,CPM (INR),Conversions,Conv. Value (INR),Geo Location Segment,Country Funnel,Country,CPC_Calculated,CTR_Calculated,CPM_Calculated
2026-06-11,XYZ Luxury,Growify_XYZ LuxuryP_Search_INT-5/21/26,ENABLED,132.555126,5,12,26.511025,0.416667,11046.2605,1.0,45408.0,USA,United States,United States,26.5110252,0.4166666666666667,11046.2605
2026-06-11,XYZ Luxury,Growify_XYZ LuxuryP_Search_India-12/12/25,ENABLED,189.338428,53,125,3.572423,0.424,1514.707424,0.0,0.0,India,India,India,3.5724231698113207,0.424,1514.707424
2026-06-12,XYZ Luxury,Growify | Shopping Ads | All Product | EOSS,PAUSED,292.66,48,4112,6.097083,0.011673,71.172179,0.0,0.0,India,India,India,6.097083333333334,0.011673151750972763,71.17217898832685
2026-06-12,XYZ Luxury,Growify_P.max_HP_EOSS_Ind,ENABLED,1302.228858,112,6527,11.627043,0.017159,199.51415,2.47,9974.6524,India,India,India,11.627043375,0.017159491343649455,199.51415014554925
2026-06-12,XYZ Luxury,Growify_XYZ LuxuryP_Search_INT-5/21/26,ENABLED,803.507706,7,22,114.786815,0.318182,36523.07755,0.0,0.0,Rest of the World,Canada,Canada,114.78681514285714,0.3181818181818182,36523.07754545455
2026-06-12,XYZ Luxury,Growify_XYZ LuxuryP_Search_INT-5/21/26,ENABLED,46.452563,5,14,9.290513,0.357143,3318.040214,0.0,0.0,USA,United States,United States,9.2905126,0.35714285714285715,3318.040214285714
2026-06-12,XYZ Luxury,Growify_XYZ LuxuryP_Search_India-12/12/25,ENABLED,607.934973,62,146,9.805403,0.424658,4163.938171,0.0,0.0,India,India,India,9.805402790322582,0.4246575342465753,4163.938171232877
2026-06-13,XYZ Luxury,Growify | Shopping Ads | All Product | EOSS,PAUSED,999.85,79,5527,12.656329,0.014293,180.902841,0.0,0.0,India,India,India,12.65632911392405,0.014293468427718474,180.90284060068754
2026-06-13,XYZ Luxury,Growify_P.max_HP_EOSS_Ind,ENABLED,815.186691,101,6553,8.071155,0.015413,124.399007,0.0,0.0,India,India,India,8.071155356435643,0.01541278803601404,124.39900671448191
2026-06-13,XYZ Luxury,Growify_XYZ LuxuryP_Search_INT-5/21/26,ENABLED,512.983493,17,35,30.1755,0.485714,14656.67123,0.0,0.0,Rest of the World,Canada,Canada,30.17549958823529,0.4857142857142857,14656.671228571427
2026-06-13,XYZ Luxury,Growify_XYZ LuxuryP_Search_INT-5/21/26,ENABLED,440.891277,7,19,62.984468,0.368421,23204.80405,0.0,0.0,USA,United States,United States,62.984468142857146,0.3684210526315789,23204.80405263158
2026-06-13,XYZ Luxury,Growify_XYZ LuxuryP_Search_India-12/12/25,ENABLED,163.264253,49,119,3.331924,0.411765,1371.968513,1.0,8731.84,India,India,India,3.331923530612245,0.4117647058823529,1371.968512605042
2026-06-14,XYZ Luxury,Growify | Shopping Ads | All Product | EOSS,PAUSED,720.74,89,5382,8.098202,0.016537,133.91676,0.0,0.0,India,India,India,8.098202247191011,0.016536603493125232,133.9167595689335
2026-06-14,XYZ Luxury,Growify_P.max_HP_EOSS_Ind,ENABLED,649.001082,64,4227,10.140642,0.015141,153.537043,0.0,0.0,India,India,India,10.14064190625,0.015140761769576532,153.5370432931157
2026-06-14,XYZ Luxury,Growify_XYZ LuxuryP_Search_INT-5/21/26,ENABLED,889.033156,16,51,55.564572,0.313725,17432.02267,1.0,10300.0,Rest of the World,Canada,Canada,55.56457225,0.3137254901960784,17432.022666666664
2026-06-14,XYZ Luxury,Growify_XYZ LuxuryP_Search_INT-5/21/26,ENABLED,1800.51,4,14,450.1275,0.285714,128607.8571,0.0,0.0,USA,United States,United States,450.1275,0.2857142857142857,128607.85714285714
2026-06-14,XYZ Luxury,Growify_XYZ LuxuryP_Search_India-12/12/25,ENABLED,201.484718,52,109,3.874706,0.477064,1848.483651,1.0,16570.0,India,India,India,3.874706115384615,0.47706422018348627,1848.4836513761468
2026-06-15,XYZ Luxury,Growify | Shopping Ads | All Product | EOSS,PAUSED,999.97,69,5424,14.492319,0.012721,184.360251,0.0,0.0,India,India,India,14.49231884057971,0.012721238938053098,184.36025073746313
2026-06-15,XYZ Luxury,Growify_P.max_HP_EOSS_Ind,ENABLED,818.249331,97,5569,8.43556,0.017418,146.929311,0.75,24502.10796,India,India,India,8.435560113402062,0.017417848805889747,146.92931064823128
2026-06-15,XYZ Luxury,Growify_XYZ LuxuryP_Search_INT-5/21/26,ENABLED,473.832699,18,44,26.324039,0.409091,10768.92498,0.0,0.0,Rest of the World,Canada,Canada,26.324038833333333,0.4090909090909091,10768.924977272727
2026-06-15,XYZ Luxury,Growify_XYZ LuxuryP_Search_INT-5/21/26,ENABLED,168.631125,7,16,24.090161,0.4375,10539.44531,0.0,0.0,USA,United States,United States,24.090160714285712,0.4375,10539.4453125
2026-06-15,XYZ Luxury,Growify_XYZ LuxuryP_Search_India-12/12/25,ENABLED,562.427799,61,125,9.220128,0.488,4499.422392,1.0,55440.0,India,India,India,9.220127852459017,0.488,4499.422392
2026-06-16,XYZ Luxury,Growify | Shopping Ads | All Product | EOSS,PAUSED,999.98,136,9144,7.352794,0.014873,109.359143,0.03,128.71188,India,India,India,7.352794117647059,0.014873140857392825,109.3591426071741
2026-06-16,XYZ Luxury,Growify_P.max_HP_EOSS_Ind,ENABLED,432.944897,64,6240,6.764764,0.010256,69.382195,0.25,8167.66335,India,India,India,6.764764015625,0.010256410256410256,69.38219503205129
2026-06-16,XYZ Luxury,Growify_XYZ LuxuryP_Search_INT-5/21/26,ENABLED,535.504415,15,50,35.700294,0.3,10710.0883,1.0,27720.0,Rest of the World,Canada,Canada,35.70029433333333,0.3,10710.088300000001
2026-06-16,XYZ Luxury,Growify_XYZ LuxuryP_Search_INT-5/21/26,ENABLED,111.78,7,14,15.968571,0.5,7984.285714,0.0,0.0,USA,United States,United States,15.968571428571428,0.5,7984.285714285714
2026-06-16,XYZ Luxury,Growify_XYZ LuxuryP_Search_India-12/12/25,ENABLED,663.008463,84,143,7.892958,0.587413,4636.422818,0.0,0.0,India,India,India,7.892957892857143,0.5874125874125874,4636.422818181818
2026-06-17,XYZ Luxury,Growify | Shopping Ads | All Product | EOSS,PAUSED,693.13,112,6873,6.188661,0.016296,100.848247,0.0,0.0,India,India,India,6.188660714285715,0.016295649643532664,100.8482467626946
2026-06-17,XYZ Luxury,Growify_P.max_HP_EOSS_Ind,ENABLED,847.590729,95,6970,8.922008,0.01363,121.605557,0.0,0.0,India,India,India,8.922007673684211,0.013629842180774749,121.60555652797704
2026-06-17,XYZ Luxury,Growify_XYZ LuxuryP_Search_INT-5/21/26,ENABLED,387.689164,22,45,17.622235,0.488889,8615.314756,0.0,0.0,Rest of the World,Canada,Canada,17.622234727272726,0.4888888888888889,8615.314755555555
2026-06-17,XYZ Luxury,Growify_XYZ LuxuryP_Search_INT-5/21/26,ENABLED,68.11,6,26,11.351667,0.230769,2619.615385,0.0,0.0,USA,United States,United States,11.351666666666667,0.23076923076923078,2619.6153846153843
2026-06-17,XYZ Luxury,Growify_XYZ LuxuryP_Search_India-12/12/25,ENABLED,616.928198,90,194,6.854758,0.463918,3180.042258,1.0,9700.0,India,India,India,6.854757755555555,0.4639175257731959,3180.0422577319587
2026-06-18,XYZ Luxury,Growify | Shopping Ads | All Product | EOSS,PAUSED,999.99,126,7505,7.936429,0.016789,133.243171,1.0,8700.0,India,India,India,7.936428571428571,0.016788807461692205,133.24317121918722
2026-06-18,XYZ Luxury,Growify_P.max_HP_EOSS_Ind,ENABLED,563.609604,66,5252,8.539539,0.012567,107.313329,0.01,53.70948,India,India,India,8.539539454545455,0.012566641279512566,107.31332901751713
2026-06-18,XYZ Luxury,Growify_XYZ LuxuryP_Search_INT-5/21/26,ENABLED,48.19,13,31,3.706923,0.419355,1554.516129,0.0,0.0,Rest of the World,Canada,Canada,3.7069230769230765,0.41935483870967744,1554.516129032258
2026-06-18,XYZ Luxury,Growify_XYZ LuxuryP_Search_INT-5/21/26,ENABLED,133.26,9,32,14.806667,0.28125,4164.375,0.0,0.0,USA,United States,United States,14.806666666666665,0.28125,4164.375
2026-06-18,XYZ Luxury,Growify_XYZ LuxuryP_Search_India-12/12/25,ENABLED,331.875319,69,179,4.809787,0.385475,1854.052061,0.0,0.0,India,India,India,4.809787231884058,0.3854748603351955,1854.052061452514
2026-06-19,XYZ Luxury,Growify | Shopping Ads | All Product | EOSS,PAUSED,999.83,87,5233,11.492299,0.016625,191.062488,0.0,0.0,India,India,India,11.492298850574713,0.016625262755589527,191.06248805656412
2026-06-19,XYZ Luxury,Growify_P.max_HP_EOSS_Ind,ENABLED,709.924265,108,8180,6.573373,0.013203,86.787807,0.0,0.0,India,India,India,6.573372824074074,0.013202933985330073,86.78780745721271
2026-06-19,XYZ Luxury,Growify_XYZ LuxuryP_Search_INT-5/21/26,ENABLED,196.166834,12,34,16.347236,0.352941,5769.612765,0.0,0.0,Rest of the World,Canada,Canada,16.347236166666665,0.35294117647058826,5769.612764705882
2026-06-19,XYZ Luxury,Growify_XYZ LuxuryP_Search_INT-5/21/26,ENABLED,93.45,10,42,9.345,0.238095,2225.0,0.0,0.0,USA,United States,United States,9.345,0.23809523809523808,2225.0
2026-06-19,XYZ Luxury,Growify_XYZ LuxuryP_Search_India-12/12/25,ENABLED,317.432641,69,196,4.600473,0.352041,1619.554291,0.4,1320.22869,India,India,India,4.600473057971015,0.3520408163265306,1619.5542908163266
2026-06-20,XYZ Luxury,Growify | Shopping Ads | All Product | EOSS,PAUSED,999.1,36,1840,27.752778,0.019565,542.98913,0.0,0.0,India,India,India,27.75277777777778,0.01956521739130435,542.9891304347826
2026-06-20,XYZ Luxury,Growify_P.max_HP_EOSS_Ind,ENABLED,982.470188,126,7472,7.797382,0.016863,131.48691,0.0,0.0,India,India,India,7.797382444444445,0.016862955032119913,131.48690952890794
2026-06-20,XYZ Luxury,Growify_Performance Max_Listing_IND,ENABLED,662.920099,154,6469,4.304676,0.023806,102.476441,0.0,0.0,India,India,India,4.304675967532468,0.023805843252434688,102.47644133560057
2026-06-20,XYZ Luxury,Growify_Performance Max_Listing_INTL,ENABLED,4.81,1,74,4.81,0.013514,65.0,0.0,0.0,Rest of the World,United Kingdom,United Kingdom,4.81,0.013513513513513514,64.99999999999999
2026-06-20,XYZ Luxury,Growify_Performance Max_Listing_INTL,ENABLED,77.56,1,60,77.56,0.016667,1292.666667,0.0,0.0,USA,United States,United States,77.56,0.016666666666666666,1292.6666666666667
2026-06-20,XYZ Luxury,Growify_Performance Max_Listing_INTL,ENABLED,0.0,0,14,,0.0,0.0,0.0,0.0,Rest of the World,Canada,Canada,,0.0,0.0
2026-06-20,XYZ Luxury,Growify_Performance Max_Listing_INTL,ENABLED,0.0,0,12,,0.0,0.0,0.0,0.0,Rest of the World,Australia,Australia,,0.0,0.0
2026-06-20,XYZ Luxury,Growify_XYZ LuxuryP_Search_INT-5/21/26,ENABLED,1034.223988,10,27,103.422399,0.37037,38304.59215,0.0,0.0,Rest of the World,Canada,Canada,103.4223988,0.37037037037037035,38304.59214814815
2026-06-20,XYZ Luxury,Growify_XYZ LuxuryP_Search_INT-5/21/26,ENABLED,1.25,1,14,1.25,0.071429,89.285714,0.0,0.0,Rest of the World,United Kingdom,United Kingdom,1.25,0.07142857142857142,89.28571428571429
2026-06-20,XYZ Luxury,Growify_XYZ LuxuryP_Search_INT-5/21/26,ENABLED,6.65,7,24,0.95,0.291667,277.083333,0.0,0.0,USA,United States,United States,0.9500000000000001,0.2916666666666667,277.08333333333337
2026-06-20,XYZ Luxury,Growify_XYZ LuxuryP_Search_INT-5/21/26,ENABLED,0.0,0,4,,0.0,0.0,0.0,0.0,Rest of the World,Australia,Australia,,0.0,0.0
2026-06-20,XYZ Luxury,Growify_XYZ LuxuryP_Search_India-12/12/25,ENABLED,590.37273,76,184,7.768062,0.413043,3208.547446,0.0,0.0,India,India,India,7.7680622368421055,0.41304347826086957,3208.5474456521742
2026-06-21,XYZ Luxury,Growify_P.max_HP_EOSS_Ind,ENABLED,706.941816,133,7227,5.315352,0.018403,97.81954,2.0,11296.6,India,India,India,5.315352,0.018403210184032102,97.8195400581154
2026-06-21,XYZ Luxury,Growify_Performance Max_Listing_IND,ENABLED,1409.098214,215,11507,6.553945,0.018684,122.455741,0.0,0.0,India,India,India,6.553945181395349,0.018684279134439905,122.4557412010081
2026-06-21,XYZ Luxury,Growify_Performance Max_Listing_INTL,ENABLED,16.67,4,204,4.1675,0.019608,81.715686,0.0,0.0,Rest of the World,Australia,Australia,4.1675,0.0196078431372549,81.7156862745098
2026-06-21,XYZ Luxury,Growify_Performance Max_Listing_INTL,ENABLED,45.689207,3,227,15.229736,0.013216,201.27404,0.0,0.0,Rest of the World,Canada,Canada,15.229735666666668,0.013215859030837005,201.27403964757713
2026-06-21,XYZ Luxury,Growify_Performance Max_Listing_INTL,ENABLED,44.53,4,382,11.1325,0.010471,116.570681,0.0,0.0,Rest of the World,United Kingdom,United Kingdom,11.1325,0.010471204188481676,116.57068062827224
2026-06-21,XYZ Luxury,Growify_Performance Max_Listing_INTL,ENABLED,339.18,9,917,37.686667,0.009815,369.880044,0.0,0.0,USA,United States,United States,37.68666666666667,0.009814612868047983,369.8800436205016
2026-06-21,XYZ Luxury,Growify_XYZ LuxuryP_Search_INT-5/21/26,ENABLED,441.23,6,12,73.538333,0.5,36769.16667,0.0,0.0,Rest of the World,Australia,Australia,73.53833333333334,0.5,36769.16666666667
2026-06-21,XYZ Luxury,Growify_XYZ LuxuryP_Search_INT-5/21/26,ENABLED,1497.75,8,34,187.21875,0.235294,44051.47059,0.0,0.0,Rest of the World,Canada,Canada,187.21875,0.23529411764705882,44051.470588235294
2026-06-21,XYZ Luxury,Growify_XYZ LuxuryP_Search_INT-5/21/26,ENABLED,2.84,3,6,0.946667,0.5,473.333333,0.0,0.0,Rest of the World,United Kingdom,United Kingdom,0.9466666666666667,0.5,473.3333333333333
2026-06-21,XYZ Luxury,Growify_XYZ LuxuryP_Search_INT-5/21/26,ENABLED,620.763313,13,43,47.751024,0.302326,14436.35612,0.0,0.0,USA,United States,United States,47.75102407692308,0.3023255813953488,14436.35611627907
2026-06-21,XYZ Luxury,Growify_XYZ LuxuryP_Search_India-12/12/25,ENABLED,314.672825,81,163,3.88485,0.496933,1930.508129,0.0,0.0,India,India,India,3.8848496913580246,0.49693251533742333,1930.5081288343558
2026-06-22,XYZ Luxury,Growify_P.max_HP_EOSS_Ind,ENABLED,668.614055,106,5594,6.30768,0.018949,119.523428,0.0,0.0,India,India,India,6.307679764150944,0.01894887379335002,119.52342777976403
2026-06-22,XYZ Luxury,Growify_Performance Max_Listing_IND,ENABLED,1027.385589,159,7461,6.461545,0.021311,137.700789,0.0,0.0,India,India,India,6.46154458490566,0.021310816244471252,137.7007893043828
2026-06-22,XYZ Luxury,Growify_Performance Max_Listing_INTL,ENABLED,250.913724,4,497,62.728431,0.008048,504.856588,0.0,0.0,Rest of the World,Australia,Australia,62.728431,0.008048289738430584,504.8565875251509
2026-06-22,XYZ Luxury,Growify_Performance Max_Listing_INTL,ENABLED,529.502215,14,491,37.821587,0.028513,1078.415916,0.0,0.0,Rest of the World,Canada,Canada,37.82158678571428,0.028513238289205704,1078.4159164969449
2026-06-22,XYZ Luxury,Growify_Performance Max_Listing_INTL,ENABLED,180.891912,6,370,30.148652,0.016216,488.897059,0.0,0.0,Rest of the World,United Kingdom,United Kingdom,30.148652,0.016216216216216217,488.89705945945946
2026-06-22,XYZ Luxury,Growify_Performance Max_Listing_INTL,ENABLED,1035.98584,17,1248,60.940344,0.013622,830.116859,0.0,0.0,USA,United States,United States,60.94034352941177,0.013621794871794872,830.116858974359
2026-06-22,XYZ Luxury,Growify_XYZ LuxuryP_Search_INT-5/21/26,ENABLED,1517.04,4,8,379.26,0.5,189630.0,0.0,0.0,Rest of the World,Australia,Australia,379.26,0.5,189630.0
2026-06-22,XYZ Luxury,Growify_XYZ LuxuryP_Search_INT-5/21/26,ENABLED,404.696663,15,50,26.979778,0.3,8093.93326,0.0,0.0,Rest of the World,Canada,Canada,26.979777533333333,0.3,8093.93326
2026-06-22,XYZ Luxury,Growify_XYZ LuxuryP_Search_INT-5/21/26,ENABLED,23.73,2,8,11.865,0.25,2966.25,0.0,0.0,Rest of the World,United Kingdom,United Kingdom,11.865,0.25,2966.25
2026-06-22,XYZ Luxury,Growify_XYZ LuxuryP_Search_INT-5/21/26,ENABLED,765.02,5,20,153.004,0.25,38251.0,0.0,0.0,USA,United States,United States,153.004,0.25,38251.0
2026-06-22,XYZ Luxury,Growify_XYZ LuxuryP_Search_India-12/12/25,ENABLED,938.340875,97,185,9.673617,0.524324,5072.112838,1.0,2200.0,India,India,India,9.673617268041237,0.5243243243243243,5072.112837837838
2026-06-23,XYZ Luxury,Growify_P.max_HP_EOSS_Ind,ENABLED,616.647857,58,3441,10.63186,0.016856,179.206003,0.0,0.0,India,India,India,10.631859603448277,0.01685556524266202,179.20600319674514
2026-06-23,XYZ Luxury,Growify_Performance Max_Listing_IND,ENABLED,1006.037574,252,12025,3.992213,0.020956,83.662168,1.0,2805.0,India,India,India,3.992212595238095,0.020956340956340955,83.6621683160083
2026-06-23,XYZ Luxury,Growify_Performance Max_Listing_INTL,ENABLED,56.126324,4,259,14.031581,0.015444,216.703954,0.0,0.0,Rest of the World,Australia,Australia,14.031581,0.015444015444015444,216.70395366795367
2026-06-23,XYZ Luxury,Growify_Performance Max_Listing_INTL,ENABLED,142.306876,7,363,20.329554,0.019284,392.029961,0.0,0.0,Rest of the World,Canada,Canada,20.329553714285712,0.01928374655647383,392.02996143250687
2026-06-23,XYZ Luxury,Growify_Performance Max_Listing_INTL,ENABLED,247.1936,6,393,41.198933,0.015267,628.991349,0.0,0.0,Rest of the World,United Kingdom,United Kingdom,41.198933333333336,0.015267175572519083,628.9913486005089
2026-06-23,XYZ Luxury,Growify_Performance Max_Listing_INTL,ENABLED,922.821472,26,1306,35.493134,0.019908,706.601433,0.0,0.0,USA,United States,United States,35.493133538461535,0.019908116385911178,706.6014333843798
2026-06-23,XYZ Luxury,Growify_XYZ LuxuryP_Search_INT-5/21/26,ENABLED,3.97,3,9,1.323333,0.333333,441.111111,0.0,0.0,Rest of the World,Australia,Australia,1.3233333333333335,0.3333333333333333,441.11111111111114
2026-06-23,XYZ Luxury,Growify_XYZ LuxuryP_Search_INT-5/21/26,ENABLED,32.79,7,26,4.684286,0.269231,1261.153846,0.0,0.0,Rest of the World,Canada,Canada,4.684285714285714,0.2692307692307692,1261.153846153846
2026-06-23,XYZ Luxury,Growify_XYZ LuxuryP_Search_INT-5/21/26,ENABLED,17.54,1,4,17.54,0.25,4385.0,0.0,0.0,Rest of the World,United Kingdom,United Kingdom,17.54,0.25,4385.0
2026-06-23,XYZ Luxury,Growify_XYZ LuxuryP_Search_INT-5/21/26,ENABLED,208.534809,11,43,18.95771,0.255814,4849.646721,0.0,0.0,USA,United States,United States,18.95770990909091,0.2558139534883721,4849.646720930233
2026-06-23,XYZ Luxury,Growify_XYZ LuxuryP_Search_India-12/12/25,ENABLED,717.017528,88,154,8.147926,0.571429,4655.957974,1.0,3400.0,India,India,India,8.147926454545454,0.5714285714285714,4655.957974025973
2026-06-24,XYZ Luxury,Growify_P.max_HP_EOSS_Ind,ENABLED,808.213696,138,7695,5.856621,0.017934,105.03102,0.0,0.0,India,India,India,5.856620985507247,0.01793372319688109,105.03101962313191
2026-06-24,XYZ Luxury,Growify_Performance Max_Listing_IND,ENABLED,968.260278,230,11866,4.209827,0.019383,81.599551,0.0,0.0,India,India,India,4.209827295652174,0.019383111410753412,81.59955149165684
2026-06-24,XYZ Luxury,Growify_Performance Max_Listing_INTL,ENABLED,49.56,3,159,16.52,0.018868,311.698113,0.0,0.0,Rest of the World,Australia,Australia,16.52,0.018867924528301886,311.6981132075472
2026-06-24,XYZ Luxury,Growify_Performance Max_Listing_INTL,ENABLED,16.55,1,204,16.55,0.004902,81.127451,0.0,0.0,Rest of the World,Canada,Canada,16.55,0.004901960784313725,81.12745098039215
2026-06-24,XYZ Luxury,Growify_Performance Max_Listing_INTL,ENABLED,97.31,2,234,48.655,0.008547,415.854701,0.0,0.0,Rest of the World,United Kingdom,United Kingdom,48.655,0.008547008547008548,415.85470085470087
2026-06-24,XYZ Luxury,Growify_Performance Max_Listing_INTL,ENABLED,1139.859829,20,736,56.992991,0.027174,1548.722594,0.0,0.0,USA,United States,United States,56.99299145,0.02717391304347826,1548.72259375
2026-06-24,XYZ Luxury,Growify_XYZ LuxuryP_Search_INT-5/21/26,ENABLED,7.86,6,21,1.31,0.285714,374.285714,0.0,0.0,Rest of the World,Australia,Australia,1.31,0.2857142857142857,374.2857142857143
2026-06-24,XYZ Luxury,Growify_XYZ LuxuryP_Search_INT-5/21/26,ENABLED,210.21,10,35,21.021,0.285714,6006.0,1.0,13776.2,Rest of the World,Canada,Canada,21.021,0.2857142857142857,6006.0
2026-06-24,XYZ Luxury,Growify_XYZ LuxuryP_Search_INT-5/21/26,ENABLED,1292.998381,5,19,258.599676,0.263158,68052.54637,0.0,0.0,Rest of the World,United Kingdom,United Kingdom,258.59967620000003,0.2631578947368421,68052.54636842106
2026-06-24,XYZ Luxury,Growify_XYZ LuxuryP_Search_INT-5/21/26,ENABLED,54.93,7,26,7.847143,0.269231,2112.692308,0.0,0.0,USA,United States,United States,7.847142857142857,0.2692307692307692,2112.6923076923076
2026-06-24,XYZ Luxury,Growify_XYZ LuxuryP_Search_India-12/12/25,ENABLED,452.419584,75,141,6.032261,0.531915,3208.649532,1.0,15250.0,India,India,India,6.03226112,0.5319148936170213,3208.6495319148935
2026-06-25,XYZ Luxury,Growify_P.max_HP_EOSS_Ind,ENABLED,184.766505,31,1685,5.96021,0.018398,109.653712,0.0,0.0,India,India,India,5.960209838709678,0.018397626112759646,109.6537121661721
2026-06-25,XYZ Luxury,Growify_Performance Max_Listing_IND,ENABLED,448.515192,54,2504,8.305837,0.021565,179.119486,0.0,0.0,India,India,India,8.305836888888889,0.02156549520766773,179.1194856230032
2026-06-25,XYZ Luxury,Growify_Performance Max_Listing_INTL,ENABLED,8.6,2,76,4.3,0.026316,113.157895,0.0,0.0,Rest of the World,Australia,Australia,4.3,0.02631578947368421,113.1578947368421
2026-06-25,XYZ Luxury,Growify_Performance Max_Listing_INTL,ENABLED,215.916686,6,222,35.986114,0.027027,972.597685,0.0,0.0,Rest of the World,Canada,Canada,35.98611433333333,0.02702702702702703,972.5976846846846
2026-06-25,XYZ Luxury,Growify_Performance Max_Listing_INTL,ENABLED,292.997184,8,977,36.624648,0.008188,299.894764,0.0,0.0,USA,United States,United States,36.624648,0.008188331627430911,299.89476356192426
2026-06-25,XYZ Luxury,Growify_Performance Max_Listing_INTL,ENABLED,0.0,0,82,,0.0,0.0,0.0,0.0,Rest of the World,United Kingdom,United Kingdom,,0.0,0.0
2026-06-25,XYZ Luxury,Growify_XYZ LuxuryP_Search_INT-5/21/26,ENABLED,126.02,6,13,21.003333,0.461538,9693.846154,0.0,0.0,Rest of the World,Australia,Australia,21.003333333333334,0.46153846153846156,9693.846153846154
2026-06-25,XYZ Luxury,Growify_XYZ LuxuryP_Search_INT-5/21/26,ENABLED,369.73,12,32,30.810833,0.375,11554.0625,0.0,0.0,Rest of the World,Canada,Canada,30.810833333333335,0.375,11554.0625
2026-06-25,XYZ Luxury,Growify_XYZ LuxuryP_Search_INT-5/21/26,ENABLED,2.5,2,4,1.25,0.5,625.0,0.0,0.0,Rest of the World,United Kingdom,United Kingdom,1.25,0.5,625.0
2026-06-25,XYZ Luxury,Growify_XYZ LuxuryP_Search_INT-5/21/26,ENABLED,160.01,8,35,20.00125,0.228571,4571.714286,0.0,0.0,USA,United States,United States,20.00125,0.22857142857142856,4571.714285714285
2026-06-25,XYZ Luxury,Growify_XYZ LuxuryP_Search_India-12/12/25,ENABLED,283.043159,32,52,8.845099,0.615385,5443.137673,0.0,0.0,India,India,India,8.84509871875,0.6153846153846154,5443.137673076923
2026-06-26,XYZ Luxury,Growify_P.max_HP_EOSS_Ind,ENABLED,479.991743,81,4698,5.925824,0.017241,102.169379,0.0,0.0,India,India,India,5.92582398765432,0.017241379310344827,102.16937909748829
2026-06-26,XYZ Luxury,Growify_Performance Max_Listing_IND,ENABLED,864.656805,155,9031,5.578431,0.017163,95.743196,0.0,0.0,India,India,India,5.578431,0.017163104861034215,95.74319621304396
2026-06-26,XYZ Luxury,Growify_Performance Max_Listing_INTL,ENABLED,43.741501,3,273,14.5805,0.010989,160.225278,0.0,0.0,Rest of the World,Canada,Canada,14.580500333333333,0.01098901098901099,160.22527838827838
2026-06-26,XYZ Luxury,Growify_Performance Max_Listing_INTL,ENABLED,41.53,1,164,41.53,0.006098,253.231707,0.0,0.0,Rest of the World,United Kingdom,United Kingdom,41.53,0.006097560975609756,253.2317073170732
2026-06-26,XYZ Luxury,Growify_Performance Max_Listing_INTL,ENABLED,205.906751,7,537,29.41525,0.013035,383.439015,0.0,0.0,USA,United States,United States,29.415250142857143,0.01303538175046555,383.43901489757917
2026-06-26,XYZ Luxury,Growify_Performance Max_Listing_INTL,ENABLED,0.0,0,86,,0.0,0.0,0.0,0.0,Rest of the World,Australia,Australia,,0.0,0.0
2026-06-26,XYZ Luxury,Growify_XYZ LuxuryP_Search_INT-5/21/26,ENABLED,36.66,11,31,3.332727,0.354839,1182.580645,0.0,0.0,Rest of the World,Canada,Canada,3.3327272727272725,0.3548387096774194,1182.58064516129
2026-06-26,XYZ Luxury,Growify_XYZ LuxuryP_Search_INT-5/21/26,ENABLED,228.22,2,6,114.11,0.333333,38036.66667,0.0,0.0,Rest of the World,United Kingdom,United Kingdom,114.11,0.3333333333333333,38036.66666666667
2026-06-26,XYZ Luxury,Growify_XYZ LuxuryP_Search_INT-5/21/26,ENABLED,2.85,3,19,0.95,0.157895,150.0,0.0,0.0,USA,United States,United States,0.9500000000000001,0.15789473684210525,150.0
2026-06-26,XYZ Luxury,Growify_XYZ LuxuryP_Search_India-12/12/25,ENABLED,472.168995,88,156,5.365557,0.564103,3026.724327,0.0,0.0,India,India,India,5.365556761363636,0.5641025641025641,3026.7243269230767
2026-06-27,XYZ Luxury,Growify_P.max_HP_EOSS_Ind,ENABLED,1231.935516,245,12134,5.028308,0.020191,101.527568,1.0,14675.0,India,India,India,5.0283082285714285,0.02019119828580847,101.52756848524807
2026-06-27,XYZ Luxury,Growify_Performance Max_Listing_IND,ENABLED,1665.380225,235,11692,7.086724,0.020099,142.437583,0.0,0.0,India,India,India,7.086724361702128,0.02009921313718782,142.4375833903524
2026-06-27,XYZ Luxury,Growify_Performance Max_Listing_INTL,ENABLED,358.123839,13,516,27.547988,0.025194,694.038448,0.0,0.0,Rest of the World,Australia,Australia,27.547987615384613,0.025193798449612403,694.0384476744185
2026-06-27,XYZ Luxury,Growify_Performance Max_Listing_INTL,ENABLED,271.493157,10,781,27.149316,0.012804,347.62248,0.0,0.0,Rest of the World,Canada,Canada,27.1493157,0.012804097311139564,347.6224801536492
2026-06-27,XYZ Luxury,Growify_Performance Max_Listing_INTL,ENABLED,31.12438,2,444,15.56219,0.004505,70.099955,0.0,0.0,Rest of the World,United Kingdom,United Kingdom,15.56219,0.0045045045045045045,70.09995495495495
2026-06-27,XYZ Luxury,Growify_Performance Max_Listing_INTL,ENABLED,1276.814225,21,1549,60.800677,0.013557,824.282908,0.0,0.0,USA,United States,United States,60.800677380952386,0.01355713363460297,824.2829083279536
